epoch,loss,idx_0,idx_1,idx_2,idx_3,idx_4,idx_5,perm_0,perm_1,perm_2,perm_3,perm_4,perm_5
39,0.03431665897369385,0.31584620475769043,0.23836107552051544,0.5747247338294983,0.5250551700592041,0.42388662695884705,0.9221261143684387,1,0,4,3,2,5
40,0.03305843472480774,0.31881168484687805,0.23930317163467407,0.5763143301010132,0.5240183472633362,0.4210158884525299,0.9205365180969238,1,0,4,3,2,5
41,0.03187355399131775,0.32166779041290283,0.2402300238609314,0.5778912305831909,0.5229974985122681,0.4182537794113159,0.9189596176147461,1,0,4,3,2,5
42,0.030756989493966103,0.32441848516464233,0.2411421239376068,0.5794554948806763,0.5219922065734863,0.4155963063240051,0.9173953533172607,1,0,4,3,2,5
43,0.029704106971621513,0.32706761360168457,0.24203993380069733,0.5810072422027588,0.521001935005188,0.4130396544933319,0.9158436059951782,1,0,4,3,2,5
44,0.02871057577431202,0.329618901014328,0.24292393028736115,0.582546591758728,0.5200262069702148,0.4105800986289978,0.914304256439209,1,0,4,3,2,5
45,0.02777237631380558,0.33207592368125916,0.24379456043243408,0.5840736031532288,0.5190646052360535,0.40821409225463867,0.9127772450447083,1,0,4,3,2,5
46,0.02688576653599739,0.3344420790672302,0.24465224146842957,0.5855883955955505,0.5181166529655457,0.40593820810317993,0.9112624526023865,1,0,4,3,2,5
47,0.026047293096780777,0.33672070503234863,0.24549739062786102,0.5870910882949829,0.517181932926178,0.40374913811683655,0.9097597599029541,1,0,4,3,2,5
48,0.025253714993596077,0.33891499042510986,0.2463303953409195,0.5885817408561707,0.5162600874900818,0.40164366364479065,0.9082691073417664,1,0,4,3,2,5
49,0.024502044543623924,0.34102803468704224,0.24715164303779602,0.5900604724884033,0.5153506994247437,0.3996187448501587,0.9067903757095337,1,0,4,3,2,5
50,0.02378949336707592,0.34306278824806213,0.24796150624752045,0.5915274024009705,0.5144534111022949,0.3976714313030243,0.9053234457969666,1,0,4,3,2,5
51,0.023113466799259186,0.3450220823287964,0.24876034259796143,0.5929825901985168,0.5135678648948669,0.39579886198043823,0.9038682579994202,1,0,4,3,2,5
52,0.022471565753221512,0.34690868854522705,0.24954849481582642,0.594426155090332,0.5126937031745911,0.39399826526641846,0.902424693107605,1,0,4,3,2,5
53,0.021861547604203224,0.34872525930404663,0.2503263056278229,0.5958581566810608,0.5118305683135986,0.39226701855659485,0.9009926915168762,1,0,4,3,2,5
54,0.021281331777572632,0.35047435760498047,0.2510940730571747,0.5972787141799927,0.5109781622886658,0.39060258865356445,0.8995721340179443,1,0,4,3,2,5
55,0.02072898857295513,0.35215842723846436,0.2518520951271057,0.5986878871917725,0.5101361274719238,0.3890025019645691,0.8981629610061646,1,0,4,3,2,5
56,0.02020271308720112,0.3537798523902893,0.25260069966316223,0.6000857949256897,0.5093042254447937,0.38746440410614014,0.8967650532722473,1,0,4,3,2,5
57,0.01970083825290203,0.3553408980369568,0.2533401548862457,0.6014724969863892,0.5084820985794067,0.38598600029945374,0.8953783512115479,1,0,4,3,2,5
58,0.019221806898713112,0.3568437695503235,0.2540707290172577,0.6028481125831604,0.5076695084571838,0.3845650851726532,0.8940027356147766,1,0,4,3,2,5
59,0.01876416616141796,0.3582906126976013,0.254792720079422,0.6042127013206482,0.5068662166595459,0.3831995725631714,0.8926381468772888,1,0,4,3,2,5
60,0.018326574936509132,0.35968345403671265,0.25550633668899536,0.6055663824081421,0.506071925163269,0.38188740611076355,0.8912844657897949,1,0,4,3,2,5
61,0.017907777801156044,0.36102426052093506,0.2562118470668793,0.6069092750549316,0.5052863955497742,0.3806266188621521,0.8899415731430054,1,0,4,3,2,5
62,0.01750660128891468,0.36231493949890137,0.2569095194339752,0.6082413792610168,0.5045093297958374,0.3794153332710266,0.8886094689369202,1,0,4,3,2,5
63,0.017121974378824234,0.3635573089122772,0.25759953260421753,0.609562873840332,0.5037405490875244,0.37825170159339905,0.887287974357605,1,0,4,3,2,5
64,0.01675286889076233,0.3647531569004059,0.2582821547985077,0.6108737587928772,0.5029798150062561,0.3771339952945709,0.8859770894050598,1,0,4,3,2,5
65,0.016398359090089798,0.36590415239334106,0.25895756483078003,0.6121741533279419,0.5022268891334534,0.37606048583984375,0.8846766948699951,1,0,4,3,2,5
66,0.016057563945651054,0.3670119345188141,0.25962597131729126,0.6134641766548157,0.5014815926551819,0.3750295639038086,0.8833866715431213,1,0,4,3,2,5
67,0.015729667618870735,0.3680780827999115,0.2602875828742981,0.6147438883781433,0.5007436871528625,0.3740396797657013,0.8821069598197937,1,0,4,3,2,5
68,0.01541390735656023,0.3691041171550751,0.26094257831573486,0.6160133481025696,0.5000130534172058,0.3730892837047577,0.8808375000953674,1,0,4,3,2,5
69,0.015109585598111153,0.3700915277004242,0.2615911662578583,0.6172726154327393,0.4992894232273102,0.3721769452095032,0.8795782327651978,1,0,4,3,2,5
70,0.014816039241850376,0.3710416853427887,0.2622334957122803,0.6185218095779419,0.49857261776924133,0.37130123376846313,0.8783290386199951,1,0,4,3,2,5
71,0.014532649889588356,0.3719559609889984,0.26286977529525757,0.619761049747467,0.49786248803138733,0.3704608082771301,0.87708979845047,1,4,0,3,2,5
72,0.014272896572947502,0.3726595938205719,0.2635001540184021,0.6209903359413147,0.49715885519981384,0.3698304295539856,0.8758605122566223,1,4,0,3,2,5
73,0.014033496379852295,0.3733575940132141,0.2641254663467407,0.6222097873687744,0.49646085500717163,0.369205117225647,0.8746410608291626,1,4,0,3,2,5
74,0.013797907158732414,0.3740500211715698,0.2647457718849182,0.6234195232391357,0.4957684278488159,0.3685848116874695,0.8734313249588013,1,4,0,3,2,5
75,0.013566073030233383,0.3747369050979614,0.26536113023757935,0.6246195435523987,0.4950815439224243,0.36796945333480835,0.8722313046455383,1,4,0,3,2,5
76,0.013337933458387852,0.3754182755947113,0.2659715712070465,0.6258099675178528,0.49440017342567444,0.3673590123653412,0.8710408806800842,1,4,0,3,2,5
77,0.013113430701196194,0.37609419226646423,0.2665771245956421,0.6269909143447876,0.4937242567539215,0.3667534589767456,0.8698599338531494,1,4,0,3,2,5
78,0.012892501428723335,0.376764714717865,0.2671778202056885,0.6281623840332031,0.49305373430252075,0.3661527633666992,0.8686884641647339,1,4,0,3,2,5
79,0.012675095349550247,0.37742987275123596,0.26777371764183044,0.6293244957923889,0.4923885762691498,0.36555686593055725,0.8675263524055481,1,4,0,3,2,5
80,0.01246115192770958,0.37808969616889954,0.2683648467063904,0.6304773092269897,0.4917287528514862,0.3649657368659973,0.8663735389709473,1,4,0,3,2,5
81,0.012250619009137154,0.3787442445755005,0.2689512372016907,0.6316208839416504,0.49107420444488525,0.364379346370697,0.8652299642562866,1,4,0,3,2,5
82,0.012043443508446217,0.3793935775756836,0.2695329487323761,0.6327553391456604,0.49042487144470215,0.3637976348400116,0.8640955090522766,1,4,0,3,2,5
83,0.011839564889669418,0.38003769516944885,0.27011001110076904,0.6338806748390198,0.4897807538509369,0.36322057247161865,0.8629701733589172,1,4,0,3,2,5
84,0.011638939380645752,0.38067665696144104,0.2706824541091919,0.6349970102310181,0.4891417920589447,0.3626481294631958,0.861853837966919,1,4,0,3,2,5
85,0.011441513895988464,0.38131052255630493,0.27125030755996704,0.6361044645309448,0.4885079264640808,0.36208027601242065,0.8607463836669922,1,4,0,3,2,5
86,0.011247226968407631,0.3819393217563629,0.27181363105773926,0.6372030377388,0.4878791272640228,0.36151695251464844,0.859647810459137,1,4,0,3,2,5
87,0.011056037619709969,0.3825630843639374,0.27237245440483093,0.6382927894592285,0.48725536465644836,0.36095812916755676,0.8585580587387085,1,4,0,3,2,5
88,0.010867899283766747,0.3831818401813507,0.27292680740356445,0.6393738389015198,0.48663660883903503,0.36040377616882324,0.8574770092964172,1,4,0,3,2,5
89,0.010682757943868637,0.3837956488132477,0.2734767198562622,0.6404462456703186,0.48602280020713806,0.3598538637161255,0.8564046025276184,1,4,0,3,2,5
90,0.010500566102564335,0.38440456986427307,0.2740222215652466,0.6415100693702698,0.48541387915611267,0.3593083620071411,0.8553407788276672,1,4,0,3,2,5
91,0.010321278125047684,0.3850086033344269,0.27456337213516235,0.6425653696060181,0.48480984568595886,0.35876721143722534,0.854285478591919,1,4,0,3,2,5
92,0.010144847445189953,0.3856078088283539,0.2751002013683319,0.643612265586853,0.48421064019203186,0.3582303822040558,0.853238582611084,1,4,0,3,2,5
93,0.009971224702894688,0.38620221614837646,0.27563270926475525,0.6446507573127747,0.4836162328720093,0.35769787430763245,0.8522000908851624,1,4,0,3,2,5
94,0.009800373576581478,0.3867918848991394,0.27616095542907715,0.6456809639930725,0.48302656412124634,0.35716962814331055,0.8511698842048645,1,4,0,3,2,5
95,0.009632241912186146,0.3873768150806427,0.2766849994659424,0.6467029452323914,0.48244163393974304,0.3566455841064453,0.8501479029655457,1,4,0,3,2,5
96,0.009466788731515408,0.38795706629753113,0.27720484137535095,0.6477167010307312,0.4818613827228546,0.35612574219703674,0.8491341471672058,1,4,0,3,2,5
97,0.009303975850343704,0.38853269815444946,0.27772051095962524,0.6487223505973816,0.4812857508659363,0.35561007261276245,0.8481284976005554,1,4,0,3,2,5
98,0.009143758565187454,0.3891037106513977,0.27823206782341003,0.6497199535369873,0.48071473836898804,0.35509851574897766,0.8471308946609497,1,4,0,3,2,5
99,0.00898609310388565,0.38967016339302063,0.2787395417690277,0.6507095694541931,0.4801482856273651,0.35459104180336,0.8461412787437439,1,4,0,3,2,5
100,0.008830941282212734,0.3902320861816406,0.27924296259880066,0.6516913175582886,0.4795863628387451,0.35408762097358704,0.8451595306396484,1,4,0,3,2,5
101,0.008678256534039974,0.3907895088195801,0.2797423303127289,0.6526651978492737,0.47902894020080566,0.3535882532596588,0.8441856503486633,1,4,0,3,2,5
102,0.008528006263077259,0.3913424611091614,0.28023770451545715,0.6536312699317932,0.47847598791122437,0.35309287905693054,0.8432195782661438,1,4,0,3,2,5
103,0.008380154147744179,0.3918910026550293,0.28072911500930786,0.6545895934104919,0.47792744636535645,0.35260146856307983,0.8422612547874451,1,4,0,3,2,5
104,0.00823465920984745,0.39243513345718384,0.2812165915966034,0.6555402874946594,0.4773833155632019,0.3521139919757843,0.8413105607032776,1,4,0,3,2,5
105,0.00809148047119379,0.3929749131202698,0.2817001938819885,0.6564833521842957,0.47684353590011597,0.35163038969039917,0.8403674960136414,1,4,0,3,2,5
106,0.007950584404170513,0.3935104012489319,0.28217992186546326,0.6574189066886902,0.47630804777145386,0.35115066170692444,0.8394319415092468,1,4,0,3,2,5
107,0.007811928633600473,0.39404159784317017,0.28265580534935,0.658346951007843,0.4757768511772156,0.3506747782230377,0.838503897190094,1,4,0,3,2,5
108,0.007675486151129007,0.394568532705307,0.28312787413597107,0.6592676043510437,0.47524991631507874,0.3502027094364166,0.8375832438468933,1,4,0,3,2,5
109,0.007541215978562832,0.3950912654399872,0.2835961878299713,0.6601808667182922,0.47472718358039856,0.3497343957424164,0.8366699814796448,1,4,0,3,2,5
110,0.00740908645093441,0.3956097960472107,0.2840607464313507,0.6610867977142334,0.47420865297317505,0.349269837141037,0.8357640504837036,1,4,0,3,2,5
111,0.007279065437614918,0.3961241841316223,0.28452157974243164,0.6619855165481567,0.4736942648887634,0.34880900382995605,0.8348653316497803,1,4,0,3,2,5
112,0.007151114288717508,0.39663445949554443,0.2849787175655365,0.6628770232200623,0.4731839895248413,0.3483518660068512,0.8339738249778748,1,4,0,3,2,5
113,0.007025203667581081,0.39714065194129944,0.28543221950531006,0.6637614369392395,0.4726777970790863,0.34789836406707764,0.8330894112586975,1,4,0,3,2,5
114,0.006901295855641365,0.3976427912712097,0.2858820855617523,0.6646387577056885,0.472175657749176,0.3474484980106354,0.8322120904922485,1,4,0,3,2,5
115,0.00677936477586627,0.39814093708992004,0.28632834553718567,0.665509045124054,0.4716775119304657,0.347002238035202,0.8313418030738831,1,4,0,3,2,5
116,0.006659376434981823,0.3986350893974304,0.2867710292339325,0.6663723587989807,0.4711833596229553,0.3465595543384552,0.8304784893989563,1,4,0,3,2,5
117,0.006541302427649498,0.39912527799606323,0.2872101962566376,0.6672287583351135,0.4706931710243225,0.3461203873157501,0.8296220898628235,1,4,0,3,2,5
118,0.006425110157579184,0.39961156249046326,0.2876458466053009,0.6680783033370972,0.4702068865299225,0.3456847369670868,0.8287725448608398,1,4,0,3,2,5
119,0.00631076842546463,0.4000939428806305,0.2880780100822449,0.6689210534095764,0.46972450613975525,0.3452525734901428,0.8279297947883606,1,4,0,3,2,5
120,0.006198250222951174,0.4005724787712097,0.28850671648979187,0.669757068157196,0.469245970249176,0.3448238670825958,0.827093780040741,1,4,0,3,2,5
121,0.006087523885071278,0.4010471701622009,0.2889319956302643,0.6705864071846008,0.4687712788581848,0.3443985879421234,0.8262644410133362,1,4,0,3,2,5
122,0.005978561472147703,0.4015180766582489,0.2893538475036621,0.6714091300964355,0.46830037236213684,0.3439767360687256,0.8254417181015015,1,4,0,3,2,5
123,0.005871334578841925,0.40198519825935364,0.2897723317146301,0.6722252368927002,0.4678332507610321,0.34355825185775757,0.8246256113052368,1,4,0,3,2,5
124,0.005765819456428289,0.4024485945701599,0.2901874780654907,0.6730348467826843,0.46736985445022583,0.343143105506897,0.8238160014152527,1,4,0,3,2,5
125,0.005661982111632824,0.4029082655906677,0.2905992865562439,0.6738379597663879,0.466910183429718,0.3427312970161438,0.8230128884315491,1,4,0,3,2,5
126,0.005559802986681461,0.40336427092552185,0.2910078167915344,0.6746346354484558,0.4664541780948639,0.34232276678085327,0.8222162127494812,1,4,0,3,2,5
127,0.005459251813590527,0.4038166403770447,0.2914130687713623,0.6754249334335327,0.46600180864334106,0.3419175148010254,0.8214259147644043,1,4,0,3,2,5
128,0.005360302980989218,0.4042653739452362,0.2918150722980499,0.6762089133262634,0.46555307507514954,0.34151551127433777,0.8206419348716736,1,4,0,3,2,5
129,0.0052629318088293076,0.4047105312347412,0.29221388697624207,0.6769866347312927,0.46510791778564453,0.34111669659614563,0.8198642134666443,1,4,0,3,2,5
130,0.0051671103574335575,0.4051521122455597,0.2926095128059387,0.6777581572532654,0.46466633677482605,0.340721070766449,0.8190926909446716,1,4,0,3,2,5
131,0.005072813481092453,0.4055901765823364,0.2930019497871399,0.6785234808921814,0.4642282724380493,0.3403286337852478,0.8183273673057556,1,4,0,3,2,5
132,0.004980022553354502,0.4060247242450714,0.29339125752449036,0.6792827248573303,0.46379372477531433,0.33993932604789734,0.8175681233406067,1,4,0,3,2,5
133,0.004888706840574741,0.4064558148384094,0.2937774360179901,0.6800358891487122,0.4633626341819763,0.3395531475543976,0.8168149590492249,1,4,0,3,2,5
134,0.004798846784979105,0.40688344836235046,0.29416054487228394,0.6807830333709717,0.4629350006580353,0.33917003870010376,0.8160678148269653,1,4,0,3,2,5
135,0.004710418172180653,0.4073076546192169,0.2945405840873718,0.6815241575241089,0.4625107944011688,0.33878999948501587,0.8153266906738281,1,4,0,3,2,5
136,0.004623401444405317,0.4077284634113312,0.29491758346557617,0.6822593808174133,0.46208998560905457,0.3384130001068115,0.8145914673805237,1,4,0,3,2,5
137,0.00453777052462101,0.4081459045410156,0.29529157280921936,0.682988703250885,0.4616725444793701,0.33803901076316833,0.813862144947052,1,4,0,3,2,5
138,0.004453504923731089,0.40856000781059265,0.2956625521183014,0.6837121844291687,0.4612584412097931,0.3376680314540863,0.8131386637687683,1,4,0,3,2,5
139,0.004370583221316338,0.40897080302238464,0.29603058099746704,0.6844298839569092,0.4608476459980011,0.33730000257492065,0.8124209642410278,1,4,0,3,2,5
140,0.004288981668651104,0.409378319978714,0.2963956594467163,0.6851418614387512,0.46044012904167175,0.3369349241256714,0.8117089867591858,1,4,0,3,2,5
141,0.004208679310977459,0.4097825586795807,0.2967578172683716,0.6858481168746948,0.46003589034080505,0.3365727663040161,0.8110027313232422,1,4,0,3,2,5
142,0.004129658918827772,0.4101835787296295,0.29711708426475525,0.6865487098693848,0.4596348702907562,0.33621349930763245,0.8103021383285522,1,4,0,3,2,5
143,0.0040518976747989655,0.4105813801288605,0.2974734604358673,0.6872437000274658,0.45923706889152527,0.3358571231365204,0.8096071481704712,1,4,0,3,2,5
144,0.003975376952439547,0.41097599267959595,0.29782700538635254,0.6879331469535828,0.4588424563407898,0.33550357818603516,0.8089177012443542,1,4,0,3,2,5
145,0.003900074167177081,0.4113674461841583,0.29817771911621094,0.6886171102523804,0.4584510028362274,0.33515286445617676,0.8082337379455566,1,4,0,3,2,5
146,0.003825969062745571,0.41175577044487,0.2985256314277649,0.6892955899238586,0.45806267857551575,0.3348049521446228,0.8075552582740784,1,4,0,3,2,5
147,0.0037530451081693172,0.41214099526405334,0.2988707423210144,0.6899686455726624,0.4576774537563324,0.3344598412513733,0.8068822026252747,1,4,0,3,2,5
148,0.0036812839098274708,0.41252315044403076,0.29921311140060425,0.6906362771987915,0.457295298576355,0.33411747217178345,0.8062145709991455,1,4,0,3,2,5
149,0.003610667772591114,0.41290223598480225,0.2995527386665344,0.6912986040115356,0.4569162130355835,0.33377784490585327,0.8055522441864014,1,4,0,3,2,5
150,0.0035411748103797436,0.4132782816886902,0.2998896539211273,0.6919556260108948,0.45654016733169556,0.3334409296512604,0.8048952221870422,1,4,0,3,2,5
151,0.003472790354862809,0.41365131735801697,0.30022385716438293,0.6926074028015137,0.4561671316623688,0.33310672640800476,0.8042434453964233,1,4,0,3,2,5
152,0.0034054953139275312,0.414021372795105,0.30055537819862366,0.6932539343833923,0.45579707622528076,0.33277520537376404,0.8035969138145447,1,4,0,3,2,5
153,0.0033392743207514286,0.4143884778022766,0.3008842468261719,0.6938952803611755,0.45542997121810913,0.3324463367462158,0.8029555678367615,1,4,0,3,2,5
154,0.0032741096802055836,0.41475263237953186,0.30121049284935,0.6945315003395081,0.4550658166408539,0.3321200907230377,0.802319347858429,1,4,0,3,2,5
155,0.003209983464330435,0.4151138961315155,0.30153414607048035,0.6951626539230347,0.45470455288887024,0.33179643750190735,0.8016881942749023,1,4,0,3,2,5
156,0.0031468761153519154,0.41547226905822754,0.301855206489563,0.6957887411117554,0.4543461799621582,0.3314753770828247,0.8010621070861816,1,4,0,3,2,5
157,0.003084775758907199,0.41582775115966797,0.3021736741065979,0.6964098215103149,0.4539906978607178,0.3311569094657898,0.8004410266876221,1,4,0,3,2,5
158,0.0030236663296818733,0.41618040204048157,0.30248960852622986,0.6970259547233582,0.4536380469799042,0.33084097504615784,0.7998248934745789,1,4,0,3,2,5
159,0.002963528735563159,0.41653022170066833,0.30280300974845886,0.697637140750885,0.4532882273197174,0.33052757382392883,0.799213707447052,1,4,0,3,2,5
160,0.0029043511021882296,0.41687723994255066,0.3031139075756073,0.6982434391975403,0.4529412090778351,0.3302166759967804,0.7986074090003967,1,4,0,3,2,5
161,0.002846115967258811,0.4172214865684509,0.30342233180999756,0.6988449096679688,0.4525969624519348,0.32990825176239014,0.7980059385299683,1,4,0,3,2,5
162,0.002788807498291135,0.41756299138069153,0.30372828245162964,0.6994415521621704,0.4522554576396942,0.32960230112075806,0.7974092960357666,1,4,0,3,2,5
163,0.0027324128895998,0.41790175437927246,0.3040317893028259,0.70003342628479,0.4519166946411133,0.32929879426956177,0.796817421913147,1,4,0,3,2,5
164,0.0026769170071929693,0.4182378053665161,0.3043328523635864,0.7006205916404724,0.45158064365386963,0.32899773120880127,0.7962302565574646,1,4,0,3,2,5
165,0.0026223044842481613,0.4185711741447449,0.3046315014362335,0.7012030482292175,0.45124727487564087,0.3286990821361542,0.7956477999687195,1,4,0,3,2,5
166,0.0025685627479106188,0.41890189051628113,0.3049277663230896,0.7017808556556702,0.4509165585041046,0.3284028172492981,0.7950699925422668,1,4,0,3,2,5
167,0.002515676198527217,0.4192299544811249,0.30522167682647705,0.7023540139198303,0.45058849453926086,0.32810890674591064,0.7944968342781067,1,4,0,3,2,5
168,0.0024636336602270603,0.4195553958415985,0.3055132329463959,0.7029225826263428,0.45026305317878723,0.3278173506259918,0.7939282655715942,1,4,0,3,2,5
169,0.0024124211631715298,0.419878214597702,0.30580243468284607,0.7034866213798523,0.4499402344226837,0.3275281488895416,0.7933642268180847,1,4,0,3,2,5
170,0.002362024737522006,0.4201984703540802,0.3060893416404724,0.7040461301803589,0.44961997866630554,0.3272412419319153,0.7928047180175781,1,4,0,3,2,5
171,0.002312431111931801,0.42051616311073303,0.3063739538192749,0.7046011686325073,0.4493022859096527,0.3269566297531128,0.7922496795654297,1,4,0,3,2,5
172,0.002263627713546157,0.4208312928676605,0.30665627121925354,0.7051517367362976,0.4489871561527252,0.32667431235313416,0.7916991114616394,1,4,0,3,2,5
173,0.0022156047634780407,0.42114391922950745,0.3069363534450531,0.7056979537010193,0.4486745297908783,0.3263942301273346,0.7911528944969177,1,4,0,3,2,5
174,0.002168342936784029,0.4214540421962738,0.3072141706943512,0.7062397599220276,0.44836440682411194,0.3261164128780365,0.7906110882759094,1,4,0,3,2,5
175,0.002121837344020605,0.421761691570282,0.3074897825717926,0.7067772746086121,0.44805675745010376,0.3258408010005951,0.790073573589325,1,4,0,3,2,5
176,0.0020760700572282076,0.422066867351532,0.3077631890773773,0.7073104381561279,0.44775158166885376,0.3255673944950104,0.7895404100418091,1,4,0,3,2,5
177,0.0020310350228101015,0.4223695993423462,0.30803442001342773,0.7078393697738647,0.44744884967803955,0.32529616355895996,0.7890114784240723,1,4,0,3,2,5
178,0.0019867157097905874,0.422669917345047,0.30830347537994385,0.7083640694618225,0.44714853167533875,0.32502710819244385,0.7884867787361145,1,4,0,3,2,5
179,0.00194310222286731,0.4229678213596344,0.30857035517692566,0.7088845372200012,0.44685062766075134,0.32476022839546204,0.7879663109779358,1,4,0,3,2,5
