epoch,loss,score,idx_0,idx_1,idx_2,idx_3,idx_4,reordered_0,reordered_1,reordered_2,reordered_3,reordered_4
28,100.02403259277344,10,0.07445782423019409,0.19726695120334625,0.6923186182975769,0.5980315804481506,0.9379249215126038,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
29,100.0232925415039,10,0.0768393874168396,0.1968603879213333,0.6979618072509766,0.5960565805435181,0.9322817325592041,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
30,100.02255249023438,10,0.07922095060348511,0.19645382463932037,0.7036049365997314,0.5940815806388855,0.9266386032104492,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
31,100.0218276977539,10,0.08160250633955002,0.19604727625846863,0.7092480659484863,0.5921065807342529,0.9209954738616943,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
32,100.02108764648438,10,0.08398406207561493,0.19564072787761688,0.7148911952972412,0.5901315808296204,0.9153523445129395,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
33,100.0203628540039,10,0.08636561781167984,0.19523417949676514,0.7205343246459961,0.5881565809249878,0.9097092151641846,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
34,100.01962280273438,10,0.08874717354774475,0.19482764601707458,0.726177453994751,0.5861815810203552,0.9040660858154297,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
35,100.01888275146484,10,0.09112872928380966,0.19442111253738403,0.7318205833435059,0.5842065811157227,0.8984229564666748,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
36,100.0181655883789,10,0.09351028501987457,0.19401457905769348,0.737463653087616,0.5822315216064453,0.8927798867225647,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
37,100.01742553710938,10,0.09589184820652008,0.19360806047916412,0.7431067228317261,0.580256462097168,0.8871368169784546,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
38,100.01669311523438,10,0.09827341139316559,0.19320154190063477,0.7487497925758362,0.5782814025878906,0.8814937472343445,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
39,100.01595306396484,10,0.1006549820303917,0.1927950233221054,0.7543928027153015,0.5763063430786133,0.8758507370948792,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
40,100.01522064208984,10,0.1030365526676178,0.19238851964473724,0.7600357532501221,0.5743312835693359,0.8702077865600586,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
41,100.01448059082031,10,0.1054181382060051,0.19198201596736908,0.7656786441802979,0.5723562240600586,0.8645648956298828,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
42,100.01374816894531,10,0.10779973119497299,0.19157551229000092,0.7713214755058289,0.5703811049461365,0.8589220643043518,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
43,100.01301574707031,10,0.11018133908510208,0.19116900861263275,0.7769641876220703,0.5684059858322144,0.8532793521881104,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
44,100.01227569580078,10,0.11256296932697296,0.1907625049352646,0.7826067209243774,0.5664308667182922,0.8476368188858032,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
45,100.01153564453125,10,0.11494462937116623,0.19035600125789642,0.7882489562034607,0.5644556879997253,0.84199458360672,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
46,100.01081085205078,10,0.11732633411884308,0.18994949758052826,0.7938907742500305,0.5624805092811584,0.8363527655601501,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
47,100.01008605957031,10,0.1197081059217453,0.1895429790019989,0.7995316982269287,0.5605052709579468,0.830711841583252,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
48,100.00936126708984,10,0.12208998948335648,0.18913644552230835,0.8051705956459045,0.5585299134254456,0.8250729441642761,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
49,100.00860595703125,10,0.12447212636470795,0.18872986733913422,0.810803234577179,0.55655437707901,0.8194403052330017,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.5036364793777466,0.10092124342918396
50,100.00788116455078,8,0.12685514986515045,0.18832314014434814,0.8163905143737793,0.5545780658721924,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
51,100.0167465209961,8,0.13232006132602692,0.18739153444766998,0.8163905143737793,0.5500447750091553,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
52,100.0162353515625,8,0.13778452575206757,0.18646042048931122,0.8163905143737793,0.5455114245414734,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
53,100.0157241821289,8,0.14324836432933807,0.18552999198436737,0.8163905143737793,0.5409780144691467,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
54,100.01521301269531,8,0.14871126413345337,0.1846005767583847,0.8163905143737793,0.5364445447921753,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
55,100.01470184326172,8,0.15417270362377167,0.1836727261543274,0.8163905143737793,0.5319109559059143,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
56,100.01417541503906,8,0.1596316546201706,0.1827475130558014,0.8163905143737793,0.527377188205719,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
57,100.013671875,8,0.1650857925415039,0.1818273514509201,0.8163905143737793,0.5228431820869446,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
58,100.0131607055664,8,0.17052872478961945,0.18091881275177002,0.8163905143737793,0.5183088183403015,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
59,100.01264953613281,8,0.175934299826622,0.18004852533340454,0.8163905143737793,0.513773500919342,0.8138530254364014,0.35029396414756775,0.18031790852546692,0.039378706365823746,0.10092124342918396,0.5036364793777466
60,100.01214599609375,8,0.18101520836353302,0.1795065701007843,0.8163905143737793,0.5092345476150513,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
61,100.02960205078125,8,0.19101491570472717,0.1795065701007843,0.8163905143737793,0.4992348253726959,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
62,100.02759552001953,8,0.20101462304592133,0.1795065701007843,0.8163905143737793,0.4892351031303406,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
63,100.02560424804688,8,0.21101434528827667,0.1795065701007843,0.8163905143737793,0.47923538088798523,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
64,100.02360534667969,8,0.22101406753063202,0.1795065701007843,0.8163905143737793,0.4692356586456299,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
65,100.02159881591797,8,0.23101380467414856,0.1795065701007843,0.8163905143737793,0.45923593640327454,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
66,100.01959991455078,8,0.2410135418176651,0.1795065701007843,0.8163905143737793,0.4492361843585968,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
67,100.01760864257812,8,0.25101327896118164,0.1795065701007843,0.8163905143737793,0.43923643231391907,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
68,100.0156021118164,8,0.26101306080818176,0.1795065701007843,0.8163905143737793,0.42923665046691895,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
69,100.01360321044922,8,0.2710128426551819,0.1795065701007843,0.8163905143737793,0.4192368686199188,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
70,100.0115966796875,8,0.2810126543045044,0.1795065701007843,0.8163905143737793,0.4092370569705963,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
71,100.00960540771484,8,0.2910125255584717,0.1795065701007843,0.8163905143737793,0.39923718571662903,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
72,100.00760650634766,8,0.30101248621940613,0.1795065701007843,0.8163905143737793,0.3892372250556946,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
73,100.00559997558594,8,0.3110125660896301,0.1795065701007843,0.8163905143737793,0.3792371451854706,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
74,100.00360107421875,8,0.321012943983078,0.1795065701007843,0.8163905143737793,0.3692367672920227,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
75,100.0016098022461,8,0.3310140073299408,0.1795065701007843,0.8163905143737793,0.3592357039451599,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
76,99.99959564208984,8,0.3410177528858185,0.1795065701007843,0.8163905143737793,0.3492319583892822,0.8138530254364014,0.18031790852546692,0.35029396414756775,0.039378706365823746,0.10092124342918396,0.5036364793777466
77,99.99759674072266,6,0.3510653078556061,0.1795065701007843,0.8163905143737793,0.33918440341949463,0.8138530254364014,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
78,100.03276824951172,6,0.3574543297290802,0.18311707675457,0.8163905143737793,0.33557388186454773,0.8074640035629272,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
79,100.03170013427734,6,0.3638433814048767,0.18672756850719452,0.8163905143737793,0.3319633901119232,0.8010749816894531,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
80,100.03060913085938,6,0.3702324330806732,0.19033803045749664,0.8163905143737793,0.3283529281616211,0.794685959815979,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
81,100.029541015625,6,0.3766214847564697,0.19394846260547638,0.8163905143737793,0.32474249601364136,0.7882968783378601,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
82,100.0284652709961,6,0.3830105662345886,0.19755886495113373,0.8163905143737793,0.321132093667984,0.7819077968597412,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
83,100.02737426757812,6,0.3893996477127075,0.2011692225933075,0.8163905143737793,0.31752172112464905,0.7755187153816223,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
84,100.02630615234375,6,0.3957887291908264,0.20477953553199768,0.8163905143737793,0.31391140818595886,0.7691296339035034,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
85,100.02522277832031,6,0.4021778404712677,0.2083897888660431,0.8163905143737793,0.31030115485191345,0.7627405524253845,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
86,100.02415466308594,6,0.408566951751709,0.21199998259544373,0.8163905143737793,0.3066909611225128,0.7563514113426208,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
87,100.02307891845703,6,0.41495609283447266,0.2156101018190384,0.8163905143737793,0.30308085680007935,0.7499622702598572,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
88,100.0219955444336,6,0.4213452637195587,0.2192201316356659,0.8163905143737793,0.29947084188461304,0.7435731291770935,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
89,100.02091979980469,6,0.4277344346046448,0.22283004224300385,0.8163905143737793,0.2958609461784363,0.7371839284896851,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
90,100.01983642578125,6,0.4341236352920532,0.22643978893756866,0.8163905143737793,0.29225119948387146,0.7307947278022766,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
91,100.01876068115234,6,0.44051289558410645,0.23004934191703796,0.8163905143737793,0.28864163160324097,0.7244054675102234,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
92,100.01769256591797,6,0.44690218567848206,0.23365862667560577,0.8163905143737793,0.28503233194351196,0.7180161476135254,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
93,100.01660919189453,6,0.45329153537750244,0.23726753890514374,0.8163905143737793,0.281423419713974,0.7116267681121826,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
94,100.01553344726562,6,0.45968097448349,0.24087588489055634,0.8163905143737793,0.2778150737285614,0.7052373290061951,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
95,100.01445770263672,6,0.4660705029964447,0.2444833517074585,0.8163905143737793,0.27420762181282043,0.698847770690918,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
96,100.01338958740234,6,0.47246021032333374,0.2480892539024353,0.8163905143737793,0.27060171961784363,0.6924580931663513,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
97,100.01229858398438,6,0.4788501560688019,0.251691997051239,0.8163905143737793,0.2669989764690399,0.6860681176185608,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
98,100.01123046875,6,0.4852406084537506,0.25528645515441895,0.8163905143737793,0.26340451836586,0.6796776652336121,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
99,100.0101547241211,6,0.4916324019432068,0.2588432729244232,0.8163905143737793,0.2598477005958557,0.6732859015464783,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
100,100.00911712646484,6,0.4980444312095642,0.25918665528297424,0.8163905143737793,0.2595043182373047,0.6668738722801208,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
101,100.0083236694336,6,0.5045069456100464,0.23267632722854614,0.8163905143737793,0.2860146462917328,0.6604113578796387,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
102,100.00932312011719,6,0.5108962655067444,0.23628638684749603,0.8163905143737793,0.2824046015739441,0.6540220379829407,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
103,100.00824737548828,6,0.5172857046127319,0.2398962676525116,0.8163905143737793,0.27879470586776733,0.6476325988769531,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
104,100.00716400146484,6,0.523675262928009,0.24350591003894806,0.8163905143737793,0.2751850485801697,0.641243040561676,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
105,100.00608825683594,6,0.5300649404525757,0.24711516499519348,0.8163905143737793,0.27157577872276306,0.6348533630371094,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
106,100.0050048828125,6,0.5364548563957214,0.2507237493991852,0.8163905143737793,0.26796719431877136,0.6284634470939636,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
107,100.00393676757812,6,0.5428452491760254,0.2543308138847351,0.8163905143737793,0.26436012983322144,0.6220730543136597,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
108,100.00286102294922,6,0.5492366552352905,0.25793296098709106,0.8163905143737793,0.2607579827308655,0.6156816482543945,0.18031790852546692,0.039378706365823746,0.35029396414756775,0.10092124342918396,0.5036364793777466
109,100.00178527832031,4,0.555634081363678,0.26146796345710754,0.8163905143737793,0.257222980260849,0.6092842221260071,0.039378706365823746,0.18031790852546692,0.35029396414756775,0.10092124342918396,0.5036364793777466
110,100.00135803222656,4,0.565635085105896,0.26146796345710754,0.8163905143737793,0.257222980260849,0.5992832183837891,0.039378706365823746,0.18031790852546692,0.35029396414756775,0.10092124342918396,0.5036364793777466
111,99.99935150146484,4,0.5756382346153259,0.26146796345710754,0.8163905143737793,0.257222980260849,0.5892800688743591,0.039378706365823746,0.18031790852546692,0.35029396414756775,0.10092124342918396,0.5036364793777466
112,99.99735260009766,2,0.5856594443321228,0.26146796345710754,0.8163905143737793,0.257222980260849,0.5792588591575623,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
113,100.01918029785156,2,0.5856594443321228,0.27146682143211365,0.8163905143737793,0.257222980260849,0.5692600011825562,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
114,100.01718139648438,2,0.5856594443321228,0.28146570920944214,0.8163905143737793,0.257222980260849,0.55926114320755,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
115,100.01519012451172,2,0.5856594443321228,0.291464626789093,0.8163905143737793,0.257222980260849,0.5492622256278992,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
116,100.01318359375,2,0.5856594443321228,0.3014635443687439,0.8163905143737793,0.257222980260849,0.5392633080482483,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
117,100.01118469238281,2,0.5856594443321228,0.31146252155303955,0.8163905143737793,0.257222980260849,0.5292643308639526,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
118,100.0091781616211,2,0.5856594443321228,0.3214615285396576,0.8163905143737793,0.257222980260849,0.5192652940750122,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
119,100.00718688964844,2,0.5856594443321228,0.3314605951309204,0.8163905143737793,0.257222980260849,0.5092662572860718,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
120,100.00518798828125,2,0.5856594443321228,0.3414597511291504,0.8163905143737793,0.257222980260849,0.4992671012878418,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
121,100.00318145751953,2,0.5856594443321228,0.35145899653434753,0.8163905143737793,0.257222980260849,0.48926785588264465,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
122,100.00118255615234,2,0.5856594443321228,0.3614583909511566,0.8163905143737793,0.257222980260849,0.47926846146583557,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
123,99.99918365478516,2,0.5856594443321228,0.3714580535888672,0.8163905143737793,0.257222980260849,0.469268798828125,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
124,99.99718475341797,2,0.5856594443321228,0.3814581036567688,0.8163905143737793,0.257222980260849,0.4592687487602234,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
125,99.99518585205078,2,0.5856594443321228,0.3914589285850525,0.8163905143737793,0.257222980260849,0.4492679238319397,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
126,99.9931869506836,2,0.5856594443321228,0.4014614522457123,0.8163905143737793,0.257222980260849,0.4392654001712799,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
127,99.9911880493164,2,0.5856594443321228,0.4114690124988556,0.8163905143737793,0.257222980260849,0.4292578399181366,0.039378706365823746,0.18031790852546692,0.10092124342918396,0.35029396414756775,0.5036364793777466
128,99.98917388916016,0,0.5856594443321228,0.4215076267719269,0.8163905143737793,0.257222980260849,0.4192192256450653,0.039378706365823746,0.10092124342918396,0.18031790852546692,0.35029396414756775,0.5036364793777466
129,0.0,0,0.5856594443321228,0.4215076267719269,0.8163905143737793,0.257222980260849,0.4192192256450653,0.039378706365823746,0.10092124342918396,0.18031790852546692,0.35029396414756775,0.5036364793777466
