epoch,loss,score,idx_0,idx_1,idx_2,reordered_0,reordered_1,reordered_2
0,4.2321367263793945,4,0.00043233632459305227,0.501254677772522,0.9983130097389221,0.8444219827651978,0.7579540014266968,0.4205720126628876
1,4.232091426849365,4,0.0008635520935058594,0.5025264620780945,0.9966100454330444,0.8444219827651978,0.7579540014266968,0.4205720126628876
2,4.232043743133545,4,0.0012935996055603027,0.5038159489631653,0.9948905110359192,0.8444219827651978,0.7579540014266968,0.4205720126628876
3,4.231995582580566,4,0.0017225027550011873,0.5051236152648926,0.993153989315033,0.8444219827651978,0.7579540014266968,0.4205720126628876
4,4.231945991516113,4,0.0021502019371837378,0.506449818611145,0.9914000630378723,0.8444219827651978,0.7579540014266968,0.4205720126628876
5,4.231895923614502,4,0.0025766731705516577,0.5077953934669495,0.9896280169487,0.8444219827651978,0.7579540014266968,0.4205720126628876
6,4.2318434715271,4,0.003001916455104947,0.5091607570648193,0.9878373742103577,0.8444219827651978,0.7579540014266968,0.4205720126628876
7,4.231791019439697,4,0.003425896167755127,0.5105467438697815,0.9860274195671082,0.8444219827651978,0.7579540014266968,0.4205720126628876
8,4.231738090515137,4,0.0038486123085021973,0.5119537711143494,0.9841976761817932,0.8444219827651978,0.7579540014266968,0.4205720126628876
9,4.2316813468933105,4,0.004270005039870739,0.5133827328681946,0.9823473691940308,0.8444219827651978,0.7579540014266968,0.4205720126628876
10,4.231624603271484,4,0.004690074827522039,0.5148342251777649,0.9804758429527283,0.8444219827651978,0.7579540014266968,0.4205720126628876
11,4.231566905975342,4,0.0051087974570691586,0.5163089632987976,0.9785823822021484,0.8444219827651978,0.7579540014266968,0.4205720126628876
12,4.23150634765625,4,0.005526161286979914,0.5178077816963196,0.9766661524772644,0.8444219827651978,0.7579540014266968,0.4205720126628876
13,4.231445789337158,4,0.005942118354141712,0.5193315744400024,0.9747263789176941,0.8444219827651978,0.7579540014266968,0.4205720126628876
14,4.231382369995117,4,0.006356644909828901,0.5208812952041626,0.9727621078491211,0.8444219827651978,0.7579540014266968,0.4205720126628876
15,4.231317520141602,4,0.006769740954041481,0.522458016872406,0.9707723259925842,0.8444219827651978,0.7579540014266968,0.4205720126628876
16,4.231250762939453,4,0.007181358523666859,0.52406245470047,0.9687561988830566,0.8444219827651978,0.7579540014266968,0.4205720126628876
17,4.231183052062988,4,0.007591474335640669,0.5256958603858948,0.9667126536369324,0.8444219827651978,0.7579540014266968,0.4205720126628876
18,4.231112003326416,4,0.008000064641237259,0.5273594260215759,0.9646405577659607,0.8444219827651978,0.7579540014266968,0.4205720126628876
19,4.231039047241211,4,0.008407116867601871,0.5290542244911194,0.9625387191772461,0.8444219827651978,0.7579540014266968,0.4205720126628876
20,4.230964660644531,4,0.008812583051621914,0.530781626701355,0.9604058861732483,0.8444219827651978,0.7579540014266968,0.4205720126628876
21,4.230885982513428,4,0.009216428734362125,0.5325431823730469,0.9582405090332031,0.8444219827651978,0.7579540014266968,0.4205720126628876
22,4.23080587387085,4,0.009618628770112991,0.5343402028083801,0.9560412764549255,0.8444219827651978,0.7579540014266968,0.4205720126628876
23,4.2307233810424805,4,0.010019147768616676,0.5361742973327637,0.9538066983222961,0.8444219827651978,0.7579540014266968,0.4205720126628876
24,4.2306365966796875,4,0.010417974554002285,0.5380473732948303,0.9515348672866821,0.8444219827651978,0.7579540014266968,0.4205720126628876
25,4.230547904968262,4,0.010815048590302467,0.539961040019989,0.9492241144180298,0.8444219827651978,0.7579540014266968,0.4205720126628876
26,4.23045539855957,4,0.011210358701646328,0.5419175028800964,0.946872353553772,0.8444219827651978,0.7579540014266968,0.4205720126628876
27,4.2303595542907715,4,0.011603856459259987,0.5439189076423645,0.9444774985313416,0.8444219827651978,0.7579540014266968,0.4205720126628876
28,4.230258941650391,4,0.011995518580079079,0.5459674000740051,0.9420373439788818,0.8444219827651978,0.7579540014266968,0.4205720126628876
29,4.230155944824219,4,0.012385273352265358,0.5480659604072571,0.9395490288734436,0.8444219827651978,0.7579540014266968,0.4205720126628876
30,4.23004674911499,4,0.01277308538556099,0.5502170920372009,0.9370100498199463,0.8444219827651978,0.7579540014266968,0.4205720126628876
31,4.229933261871338,4,0.013158918358385563,0.5524237155914307,0.9344176054000854,0.8444219827651978,0.7579540014266968,0.4205720126628876
32,4.229814529418945,4,0.013542736880481243,0.5546895265579224,0.931768000125885,0.8444219827651978,0.7579540014266968,0.4205720126628876
33,4.2296905517578125,4,0.013924469240009785,0.5570181608200073,0.9290576577186584,0.8444219827651978,0.7579540014266968,0.4205720126628876
34,4.22955846786499,4,0.014304126612842083,0.559413492679596,0.9262826442718506,0.8444219827651978,0.7579540014266968,0.4205720126628876
35,4.229421138763428,4,0.014681602828204632,0.5618801712989807,0.9234384894371033,0.8444219827651978,0.7579540014266968,0.4205720126628876
36,4.229275703430176,4,0.015056849457323551,0.5644233226776123,0.9205200672149658,0.8444219827651978,0.7579540014266968,0.4205720126628876
37,4.229123592376709,4,0.01542981993407011,0.5670484900474548,0.9175218939781189,0.8444219827651978,0.7579540014266968,0.4205720126628876
38,4.228960037231445,4,0.01580045372247696,0.5697620511054993,0.9144375920295715,0.8444219827651978,0.7579540014266968,0.4205720126628876
39,4.228788375854492,4,0.016168691217899323,0.5725712180137634,0.9112602472305298,0.8444219827651978,0.7579540014266968,0.4205720126628876
40,4.228602409362793,4,0.01653444953262806,0.5754843354225159,0.9079815149307251,0.8444219827651978,0.7579540014266968,0.4205720126628876
41,4.228405952453613,4,0.016897691413760185,0.5785103440284729,0.9045923352241516,0.8444219827651978,0.7579540014266968,0.4205720126628876
42,4.228193759918213,4,0.017258310690522194,0.5816603302955627,0.9010816812515259,0.8444219827651978,0.7579540014266968,0.4205720126628876
43,4.22796630859375,4,0.017616236582398415,0.5849465727806091,0.8974375128746033,0.8444219827651978,0.7579540014266968,0.4205720126628876
44,4.227719306945801,4,0.017971349880099297,0.5883839726448059,0.8936450481414795,0.8444219827651978,0.7579540014266968,0.4205720126628876
45,4.227449417114258,4,0.01832357794046402,0.5919899940490723,0.8896868228912354,0.8444219827651978,0.7579540014266968,0.4205720126628876
46,4.227155685424805,4,0.01867281273007393,0.5957853198051453,0.8855422735214233,0.8444219827651978,0.7579540014266968,0.4205720126628876
47,4.226829528808594,4,0.019018901512026787,0.5997951626777649,0.8811864852905273,0.8444219827651978,0.7579540014266968,0.4205720126628876
48,4.226468086242676,4,0.019361712038517,0.6040507555007935,0.8765880465507507,0.8444219827651978,0.7579540014266968,0.4205720126628876
49,4.22606086730957,4,0.019701125100255013,0.6085911989212036,0.8717082142829895,0.8444219827651978,0.7579540014266968,0.4205720126628876
50,4.225600719451904,4,0.020036926493048668,0.613466203212738,0.8664974570274353,0.8444219827651978,0.7579540014266968,0.4205720126628876
51,4.225070953369141,4,0.02036893554031849,0.6187413334846497,0.8608902096748352,0.8444219827651978,0.7579540014266968,0.4205720126628876
52,4.224452018737793,4,0.020696891471743584,0.6245046854019165,0.8547989130020142,0.8444219827651978,0.7579540014266968,0.4205720126628876
53,4.223711967468262,4,0.02102053351700306,0.6308801770210266,0.8480998277664185,0.8444219827651978,0.7579540014266968,0.4205720126628876
54,4.222805500030518,4,0.02133948914706707,0.6380492448806763,0.8406118750572205,0.8444219827651978,0.7579540014266968,0.4205720126628876
55,4.221653938293457,4,0.021653318777680397,0.6462955474853516,0.832051694393158,0.8444219827651978,0.7579540014266968,0.4205720126628876
56,4.220114707946777,4,0.021961404010653496,0.6561029553413391,0.8219362497329712,0.8444219827651978,0.7579540014266968,0.4205720126628876
57,4.217894077301025,4,0.02226290851831436,0.6684078574180603,0.8093299865722656,0.8444219827651978,0.7579540014266968,0.4205720126628876
58,4.2142486572265625,4,0.022556472569704056,0.6854416131973267,0.7920026779174805,0.8444219827651978,0.7579540014266968,0.4205720126628876
59,4.2064619064331055,4,0.022839738056063652,0.7152084708213806,0.7619525790214539,0.8444219827651978,0.7579540014266968,0.4205720126628876
60,4.165822505950928,4,0.023106588050723076,0.8696945905685425,0.6071994304656982,0.8444219827651978,0.4205720126628876,0.7579540014266968
61,4.233714580535889,4,0.024772847071290016,0.8696945905685425,0.6055331826210022,0.8444219827651978,0.4205720126628876,0.7579540014266968
62,4.233658790588379,4,0.02645341120660305,0.8696945905685425,0.6038526296615601,0.8444219827651978,0.4205720126628876,0.7579540014266968
